"ano","semana","distrito","total_casos","temp_min_semana","population"
2018,30,"YURIMAGUAS",1,19.8683251848005,96151
2018,31,"BELEN",1,22.1010817086099,70503
2018,31,"IQUITOS",1,21.7942227128623,162450
2018,31,"NAUTA",1,22.0094355003211,32622
2018,31,"PUNCHANA",2,21.557817982663,86608
2018,31,"RAMON CASTILLA",1,21.7130299828879,22883
2018,31,"SAN JUAN BAUTISTA",6,21.7302473527504,143054
2018,31,"SARAYACU",1,21.737274380914,15226
2018,32,"BELEN",2,21.9605977736392,70503
2018,32,"IQUITOS",4,21.8192913955065,162450
2018,32,"PUNCHANA",2,21.654902735053,86608
2018,32,"SAN JUAN BAUTISTA",2,21.4287446688559,143054
2018,32,"URARINAS",1,21.1192327609476,13324
2018,32,"YURIMAGUAS",1,20.7893835291539,96151
2018,33,"ANDOAS",2,20.3671104295978,14570
2018,33,"IQUITOS",1,21.8556585982854,162450
2018,33,"PUNCHANA",1,21.7743126065214,86608
2018,33,"SAN JUAN BAUTISTA",1,21.6583395554188,143054
2018,33,"SARAYACU",2,21.0708726274631,15226
2018,33,"YURIMAGUAS",1,20.3697693560942,96151
2018,34,"ANDOAS",3,21.0614930144503,14570
2018,34,"INDIANA",1,20.4517862868299,11768
2018,34,"IQUITOS",2,20.9190573992623,162450
2018,34,"SAN JUAN BAUTISTA",1,20.5162456037981,143054
2018,34,"SARAYACU",4,20.6360574984123,15226
2018,34,"YURIMAGUAS",4,20.5936938594823,96151
2018,35,"ANDOAS",1,20.110952272286,14570
2018,35,"BELEN",2,21.6899984984272,70503
2018,35,"IQUITOS",3,21.2278460154578,162450
2018,35,"REQUENA",1,20.1102540211037,27624
2018,35,"SAN JUAN BAUTISTA",2,21.0440633722456,143054
2018,35,"SARAYACU",1,19.8946061918591,15226
2018,35,"YURIMAGUAS",2,19.416975637709,96151
2018,36,"BELEN",1,20.2629215116698,70503
2018,36,"IQUITOS",3,19.4057165133309,162450
2018,36,"PUNCHANA",1,19.517710225675,86608
2018,36,"SAN JUAN BAUTISTA",2,18.5706520428244,143054
2018,36,"SAQUENA",1,18.3488244870193,3426
2018,36,"SARAYACU",1,20.2410766838606,15226
2018,36,"TIGRE",1,18.8057599197582,7509
2018,36,"YURIMAGUAS",1,19.7335724501102,96151
2018,37,"NAUTA",1,22.681050390766,32622
2018,37,"PASTAZA",1,22.1884590175177,6164
2018,37,"PUNCHANA",2,22.6146310094113,86608
2018,37,"SARAYACU",4,22.3852952430993,15226
2018,37,"YURIMAGUAS",2,21.913119083072,96151
2018,38,"BELEN",1,22.7904967766596,70503
2018,38,"INDIANA",1,22.1882952965667,11768
2018,38,"PUNCHANA",1,22.7021080857636,86608
2018,38,"SARAYACU",17,22.519830693086,15226
2018,38,"YURIMAGUAS",3,22.0680241382546,96151
2018,39,"BELEN",1,23.4486841927588,70503
2018,39,"IQUITOS",1,23.2520427156029,162450
2018,39,"PUNCHANA",1,23.0693853054168,86608
2018,39,"SARAYACU",34,22.9415205997384,15226
2018,39,"YURIMAGUAS",4,22.5285462411279,96151
2018,40,"BELEN",1,22.9187542130462,70503
2018,40,"IQUITOS",2,22.8199976422256,162450
2018,40,"PUNCHANA",3,22.7372840068436,86608
2018,40,"SAN JUAN BAUTISTA",1,22.7031500979427,143054
2018,40,"YURIMAGUAS",3,21.7382282433649,96151
2018,41,"IQUITOS",5,22.9776156660439,162450
2018,41,"JENARO HERRERA",1,22.4065573889074,5084
2018,41,"PUNCHANA",2,22.7794562738467,86608
2018,41,"SAN JUAN BAUTISTA",2,22.6093244442744,143054
2018,41,"SARAYACU",1,22.2576991718952,15226
2018,41,"YURIMAGUAS",11,21.5677822281393,96151
2018,42,"BELEN",1,23.3779035540106,70503
2018,42,"IQUITOS",6,22.9660142016505,162450
2018,42,"NAUTA",6,22.6996610141091,32622
2018,42,"PUNCHANA",4,22.5939282501064,86608
2018,42,"SAN JUAN BAUTISTA",3,22.6402796919283,143054
2018,42,"SARAYACU",2,22.4235452052475,15226
2018,42,"YURIMAGUAS",25,21.7304503113384,96151
2018,43,"ANDOAS",1,22.2820356664888,14570
2018,43,"CAPELO",1,23.3979451772329,2607
2018,43,"CONTAMANA",1,20.8314375975682,27376
2018,43,"IQUITOS",5,23.241606025545,162450
2018,43,"JENARO HERRERA",1,23.2652548518009,5084
2018,43,"NAUTA",2,23.2000158214644,32622
2018,43,"PUNCHANA",2,23.0863189181424,86608
2018,43,"SAN JUAN BAUTISTA",1,23.3816660561621,143054
2018,43,"SARAYACU",5,22.8567182794806,15226
2018,43,"URARINAS",1,22.7551012661143,13324
2018,43,"YURIMAGUAS",30,21.7359411791914,96151
2018,44,"BELEN",1,22.2510815240641,70503
2018,44,"CONTAMANA",2,21.0501381696213,27376
2018,44,"IQUITOS",3,21.6270126805161,162450
2018,44,"NAUTA",5,22.2498935382184,32622
2018,44,"PUNCHANA",2,21.5464572453981,86608
2018,44,"RAMON CASTILLA",1,22.9542147616978,22883
2018,44,"SAN JUAN BAUTISTA",2,21.6993677702394,143054
2018,44,"SARAYACU",5,21.86542170477,15226
2018,44,"URARINAS",2,21.5823629413871,13324
2018,44,"YURIMAGUAS",29,20.8593321604159,96151
2018,45,"CONTAMANA",2,21.4871761204656,27376
2018,45,"NAUTA",1,23.6705479231813,32622
2018,45,"PUNCHANA",2,22.8958310510398,86608
2018,45,"SAN JUAN BAUTISTA",4,23.0639606610656,143054
2018,45,"SARAYACU",7,23.1765587145811,15226
2018,45,"URARINAS",2,22.7679093257163,13324
2018,45,"YURIMAGUAS",27,22.3771911259745,96151
2018,46,"IQUITOS",2,23.3874059262483,162450
2018,46,"PUNCHANA",2,23.6217214964899,86608
2018,46,"REQUENA",1,23.6654325492707,27624
2018,46,"SAN JUAN BAUTISTA",1,22.9262943331506,143054
2018,46,"SARAYACU",18,22.917469613805,15226
2018,46,"URARINAS",1,23.0572299115493,13324
2018,46,"YURIMAGUAS",32,22.7495875462264,96151
2018,47,"BELEN",1,23.2212456177118,70503
2018,47,"IQUITOS",1,23.4245945303494,162450
2018,47,"NAUTA",2,23.6608718346805,32622
2018,47,"SAN JUAN BAUTISTA",2,23.3704471996053,143054
2018,47,"SARAYACU",9,23.2559494594735,15226
2018,47,"URARINAS",3,23.1525835419679,13324
2018,47,"YURIMAGUAS",34,22.8362304129052,96151
2018,48,"BARRANCA",1,21.0381946714736,15214
2018,48,"BELEN",2,23.2229245346205,70503
2018,48,"CONTAMANA",2,21.3597014282799,27376
2018,48,"IQUITOS",2,22.9749445537019,162450
2018,48,"JENARO HERRERA",1,22.8704128393646,5084
2018,48,"NAUTA",1,22.8713429122902,32622
2018,48,"PUNCHANA",4,22.9246052906372,86608
2018,48,"SAN JUAN BAUTISTA",3,22.8212336461765,143054
2018,48,"SARAYACU",24,22.7671429858303,15226
2018,48,"URARINAS",5,23.0037132293471,13324
2018,48,"YURIMAGUAS",33,22.1755398227786,96151
2018,49,"BELEN",1,23.2248637286611,70503
2018,49,"CONTAMANA",3,20.8858890120349,27376
2018,49,"IQUITOS",3,22.9372527513266,162450
2018,49,"NAUTA",2,22.8616552114062,32622
2018,49,"PUNCHANA",3,22.944114898304,86608
2018,49,"REQUENA",4,23.0724333596974,27624
2018,49,"SAN PABLO",1,22.7716704454056,12564
2018,49,"SARAYACU",11,22.335646171074,15226
2018,49,"URARINAS",2,22.3556125186777,13324
2018,49,"VARGAS GUERRA",1,22.1102389671983,7631
2018,49,"YURIMAGUAS",33,21.8507563990336,96151
2018,50,"BARRANCA",1,19.6663176986684,15214
2018,50,"BELEN",2,22.863486980337,70503
2018,50,"CONTAMANA",8,20.8533900013762,27376
2018,50,"IQUITOS",2,22.4938028488863,162450
2018,50,"NAUTA",2,22.4899906656797,32622
2018,50,"PUNCHANA",2,22.0662582116512,86608
2018,50,"REQUENA",8,22.1182609229098,27624
2018,50,"SAN JUAN BAUTISTA",1,22.4328753761249,143054
2018,50,"SARAYACU",4,22.1192287192476,15226
2018,50,"URARINAS",14,22.4225481656216,13324
2018,50,"YURIMAGUAS",41,21.0401685273301,96151
2018,51,"CAPELO",1,22.3857264888179,2607
2018,51,"INDIANA",1,22.584952744398,11768
2018,51,"IQUITOS",2,21.9805814197726,162450
2018,51,"JENARO HERRERA",1,22.2229734883956,5084
2018,51,"NAUTA",3,21.89108787125,32622
2018,51,"REQUENA",1,22.310817159671,27624
2018,51,"SAN PABLO",1,21.9984651597206,12564
2018,51,"SARAYACU",2,22.2978615462519,15226
2018,51,"TROMPETEROS",1,21.9140737233981,10126
2018,51,"URARINAS",10,21.9426441031166,13324
2018,51,"YURIMAGUAS",41,21.2764930749735,96151
2018,52,"BELEN",4,21.9603213487473,70503
2018,52,"CAPELO",3,22.3685997398766,2607
2018,52,"CONTAMANA",8,21.0088716220176,27376
2018,52,"IQUITOS",2,21.6793284540591,162450
2018,52,"JENARO HERRERA",2,22.1831840961689,5084
2018,52,"NAUTA",5,22.0378175233182,32622
2018,52,"PARINARI",1,22.3403775214143,6416
2018,52,"PUNCHANA",1,21.7763152661656,86608
2018,52,"SAN JUAN BAUTISTA",4,21.3416620276032,143054
2018,52,"SARAYACU",1,22.4244153282179,15226
2018,52,"URARINAS",14,22.148127573892,13324
2018,52,"YURIMAGUAS",45,21.5638424547933,96151
2019,1,"BELEN",1,22.9671647806083,70855
2019,1,"CAPELO",9,22.8090372171488,2514
2019,1,"CONTAMANA",2,20.6714634670375,27856
2019,1,"INDIANA",1,22.5836325760883,11760
2019,1,"IQUITOS",7,22.5197874609504,163209
2019,1,"JENARO HERRERA",1,22.8577675153923,5095
2019,1,"NAPO",1,22.3545664990366,17379
2019,1,"NAUTA",19,22.7896655333033,33114
2019,1,"PASTAZA",1,22.6556442198547,6176
2019,1,"PUNCHANA",1,22.460919937424,87876
2019,1,"REQUENA",1,22.7256803572692,27856
2019,1,"SAN JUAN BAUTISTA",1,22.3131607025831,147951
2019,1,"SARAYACU",1,22.1486135279629,15251
2019,1,"URARINAS",13,22.3301663299898,13556
2019,1,"YURIMAGUAS",92,21.8874812624042,100176
2019,2,"ALTO NANAY",1,22.5974281398427,3219
2019,2,"BALSAPUERTO",1,19.7364243888427,16738
2019,2,"BARRANCA",6,20.2328087502369,15600
2019,2,"BELEN",3,23.1185466755105,70855
2019,2,"CAPELO",4,22.8033480624179,2514
2019,2,"CONTAMANA",3,20.8418913182312,27856
2019,2,"IQUITOS",7,22.907763503003,163209
2019,2,"JENARO HERRERA",1,22.6428675187975,5095
2019,2,"NAUTA",26,23.0593048780832,33114
2019,2,"PARINARI",1,22.4345970590384,6355
2019,2,"PUNCHANA",9,22.968754047517,87876
2019,2,"REQUENA",4,22.4061821004226,27856
2019,2,"SAN JUAN BAUTISTA",3,22.4841898070904,147951
2019,2,"SARAYACU",2,22.0033653906453,15251
2019,2,"TORRES CAUSANA",1,22.7750612662661,5045
2019,2,"URARINAS",19,22.3304018137472,13556
2019,2,"YURIMAGUAS",61,21.4552907067043,100176
2019,3,"BARRANCA",6,19.9763818872082,15600
2019,3,"BELEN",2,22.7206594821626,70855
2019,3,"CAPELO",7,22.3371197858015,2514
2019,3,"CONTAMANA",7,20.5422170120841,27856
2019,3,"INAHUAYA",1,21.6847417774594,1768
2019,3,"IQUITOS",7,22.7542034325078,163209
2019,3,"JENARO HERRERA",1,22.2696809774219,5095
2019,3,"NAUTA",31,22.6393423292916,33114
2019,3,"PUNCHANA",2,22.3607406583971,87876
2019,3,"RAMON CASTILLA",1,22.2806743040105,23378
2019,3,"REQUENA",3,22.1379163751936,27856
2019,3,"SAN JUAN BAUTISTA",3,22.4797513239186,147951
2019,3,"SARAYACU",2,22.1005184150995,15251
2019,3,"TROMPETEROS",1,21.2908652681772,10466
2019,3,"URARINAS",14,22.191440814843,13556
2019,3,"YURIMAGUAS",47,21.550052681421,100176
2019,4,"ANDOAS",1,21.8518882962187,15198
2019,4,"BARRANCA",3,20.3641368177565,15600
2019,4,"BELEN",1,22.6421628248727,70855
2019,4,"CAPELO",5,22.7087355513473,2514
2019,4,"INDIANA",2,22.6667584130594,11760
2019,4,"IQUITOS",7,22.4034156527915,163209
2019,4,"JENARO HERRERA",6,22.7137609739134,5095
2019,4,"NAPO",1,21.7630623685584,17379
2019,4,"NAUTA",34,22.7417340195771,33114
2019,4,"PUNCHANA",5,22.3505542215105,87876
2019,4,"REQUENA",3,22.7540755041158,27856
2019,4,"SAN JUAN BAUTISTA",4,22.4110566479871,147951
2019,4,"SARAYACU",1,22.7634708889483,15251
2019,4,"URARINAS",29,22.5070267863405,13556
2019,4,"YURIMAGUAS",45,22.142905477764,100176
2019,5,"BARRANCA",4,20.4428786239271,15600
2019,5,"BELEN",2,23.2694202704416,70855
2019,5,"CAPELO",7,22.8873101769983,2514
2019,5,"CONTAMANA",5,21.2977650035511,27856
2019,5,"INDIANA",1,22.9357442591632,11760
2019,5,"IQUITOS",5,22.8709714263796,163209
2019,5,"JENARO HERRERA",1,23.2253388920678,5095
2019,5,"NAUTA",7,22.9878076659513,33114
2019,5,"PUNCHANA",11,22.7195419638531,87876
2019,5,"REQUENA",1,22.880723948641,27856
2019,5,"SAN JUAN BAUTISTA",8,22.7587551195544,147951
2019,5,"SAN PABLO",1,22.8936483905009,12639
2019,5,"TROMPETEROS",1,22.4614841474653,10466
2019,5,"URARINAS",27,22.9562374940929,13556
2019,5,"YURIMAGUAS",25,22.3103618248158,100176
2019,6,"ANDOAS",1,22.1252626413526,15198
2019,6,"BARRANCA",3,20.3849786119406,15600
2019,6,"CAPELO",1,22.977799653291,2514
2019,6,"CONTAMANA",2,20.3802107711678,27856
2019,6,"IQUITOS",8,22.7221775260996,163209
2019,6,"JENARO HERRERA",5,22.9832776745408,5095
2019,6,"MANSERICHE",1,21.0169799784082,9428
2019,6,"NAUTA",2,22.918393653172,33114
2019,6,"PUNCHANA",7,22.5757915511795,87876
2019,6,"SAN JUAN BAUTISTA",1,22.7445800992381,147951
2019,6,"URARINAS",5,22.6655237541648,13556
2019,6,"YURIMAGUAS",15,22.1875948114467,100176
2019,7,"BARRANCA",5,20.5513178420908,15600
2019,7,"CONTAMANA",1,21.1501929736854,27856
2019,7,"INDIANA",1,22.7610736986266,11760
2019,7,"IQUITOS",4,22.8144036173664,163209
2019,7,"JENARO HERRERA",3,22.8404765583956,5095
2019,7,"NAUTA",3,22.5188176937347,33114
2019,7,"PUNCHANA",3,22.7226700846969,87876
2019,7,"SAN JUAN BAUTISTA",3,22.3488126348851,147951
2019,7,"TROMPETEROS",3,21.9472694076006,10466
2019,7,"URARINAS",3,22.722618786425,13556
2019,7,"YURIMAGUAS",6,22.0642843059626,100176
2019,8,"BARRANCA",1,21.0201892436558,15600
2019,8,"BELEN",2,23.4937093008936,70855
2019,8,"INDIANA",1,23.076657587108,11760
2019,8,"IQUITOS",9,23.3758365475299,163209
2019,8,"JENARO HERRERA",6,23.5929441117112,5095
2019,8,"LAGUNAS",1,23.2951610744993,13658
2019,8,"NAUTA",1,23.2174201130672,33114
2019,8,"PUTUMAYO",1,22.8337926203329,4346
2019,8,"SAN JUAN BAUTISTA",6,23.2115434049646,147951
2019,8,"TROMPETEROS",1,22.934465959298,10466
2019,8,"URARINAS",2,23.0097822395874,13556
2019,8,"YURIMAGUAS",8,22.7803980701065,100176
2019,9,"BALSAPUERTO",1,19.4401971124602,16738
2019,9,"BARRANCA",3,19.9017724443382,15600
2019,9,"BELEN",1,23.0239592875703,70855
2019,9,"FERNANDO LORES",1,22.0699642971685,14627
2019,9,"INDIANA",2,22.5700951187578,11760
2019,9,"IQUITOS",4,23.0538720373423,163209
2019,9,"JENARO HERRERA",2,22.9721178624085,5095
2019,9,"NAUTA",3,23.2956895066042,33114
2019,9,"PASTAZA",1,22.6047403058621,6176
2019,9,"PUNCHANA",1,23.0509272507732,87876
2019,9,"REQUENA",2,23.3507253990515,27856
2019,9,"SAN JUAN BAUTISTA",4,22.9895466426276,147951
2019,9,"TROMPETEROS",8,22.49352865408,10466
2019,9,"YAVARI",1,22.2628207567897,10054
2019,9,"YURIMAGUAS",9,21.7331801399092,100176
2019,10,"ALTO NANAY",1,23.0606046931109,3219
2019,10,"BALSAPUERTO",1,20.17652813179,16738
2019,10,"BARRANCA",1,20.5425443030924,15600
2019,10,"BELEN",2,23.6645182674262,70855
2019,10,"FERNANDO LORES",2,23.3063997533112,14627
2019,10,"INDIANA",1,23.1819106201032,11760
2019,10,"IQUITOS",9,23.5960608400689,163209
2019,10,"JENARO HERRERA",2,23.5437973573526,5095
2019,10,"LAS AMAZONAS",1,23.0149443044782,8680
2019,10,"PUNCHANA",5,23.4200786900312,87876
2019,10,"SAN JUAN BAUTISTA",17,23.3959888358998,147951
2019,10,"TROMPETEROS",9,22.7627134144187,10466
2019,10,"YURIMAGUAS",6,21.7952916764341,100176
2019,11,"BARRANCA",15,20.8813660844248,15600
2019,11,"BELEN",3,23.1400529709538,70855
2019,11,"FERNANDO LORES",1,22.9726686002081,14627
2019,11,"INDIANA",1,22.9347972874791,11760
2019,11,"IQUITOS",6,23.0008948485685,163209
2019,11,"JENARO HERRERA",3,23.2933333102773,5095
2019,11,"LAGUNAS",1,22.9218610031305,13658
2019,11,"MAZAN",1,22.5519360747898,14014
2019,11,"NAUTA",1,23.3507916202345,33114
2019,11,"PUNCHANA",1,22.8864309645405,87876
2019,11,"REQUENA",1,23.3181075516214,27856
2019,11,"SAN JUAN BAUTISTA",16,23.0748988031785,147951
2019,11,"TIGRE",1,22.3216705554733,7549
2019,11,"TROMPETEROS",4,22.1092085562011,10466
2019,11,"YURIMAGUAS",9,22.429053158139,100176
2019,12,"BARRANCA",4,20.3049800181415,15600
2019,12,"FERNANDO LORES",3,23.0835714514154,14627
2019,12,"INDIANA",1,23.2483873980142,11760
2019,12,"IQUITOS",6,23.4978106030049,163209
2019,12,"JENARO HERRERA",1,23.1829132130751,5095
2019,12,"NAUTA",2,23.557278972868,33114
2019,12,"PUNCHANA",3,23.3511592995102,87876
2019,12,"SAN JUAN BAUTISTA",15,23.2986586154359,147951
2019,12,"TROMPETEROS",1,22.2329842591897,10466
2019,12,"YURIMAGUAS",4,21.769426386477,100176
2019,13,"BARRANCA",10,20.6973468507595,15600
2019,13,"BELEN",1,23.2044346182044,70855
2019,13,"IQUITOS",9,22.9711609771286,163209
2019,13,"PUNCHANA",3,22.8743269635082,87876
2019,13,"PUTUMAYO",3,23.0041653061296,4346
2019,13,"REQUENA",1,22.5630442609304,27856
2019,13,"SAN JUAN BAUTISTA",14,22.5894078323977,147951
2019,13,"TENIENTE MANUEL CLAVERO",36,22.6587841415348,2710
2019,13,"YURIMAGUAS",1,22.2191964370186,100176
2019,14,"BARRANCA",6,20.7135171387579,15600
2019,14,"BELEN",5,23.0109534879702,70855
2019,14,"FERNANDO LORES",1,22.8767508483147,14627
2019,14,"IQUITOS",6,23.1754229076923,163209
2019,14,"NAUTA",4,23.3177482454361,33114
2019,14,"PUNCHANA",3,23.3098211120919,87876
2019,14,"PUTUMAYO",4,22.7772876313058,4346
2019,14,"SAN JUAN BAUTISTA",5,23.0663594831541,147951
2019,14,"TENIENTE MANUEL CLAVERO",56,22.5297239517643,2710
2019,14,"TROMPETEROS",2,22.3069794935838,10466
2019,14,"YAQUERANA",1,23.08439195052,2274
2019,15,"BARRANCA",6,20.0422155430131,15600
2019,15,"INDIANA",2,21.1175079424391,11760
2019,15,"IQUITOS",6,21.0544860679013,163209
2019,15,"MAZAN",1,21.7643181784548,14014
2019,15,"PEBAS",1,21.2941892571249,12771
2019,15,"PUNCHANA",3,21.0563206040244,87876
2019,15,"PUTUMAYO",3,22.1408649891322,4346
2019,15,"SAN JUAN BAUTISTA",7,20.8053141072561,147951
2019,15,"TENIENTE MANUEL CLAVERO",32,22.4613026222379,2710
2019,15,"YURIMAGUAS",4,20.6708854847755,100176
2019,16,"BARRANCA",8,20.4418457801504,15600
2019,16,"FERNANDO LORES",1,23.1327671483371,14627
2019,16,"IQUITOS",8,23.1168872777967,163209
2019,16,"JENARO HERRERA",1,23.1822608349184,5095
2019,16,"NAUTA",2,23.1836196800451,33114
2019,16,"PUTUMAYO",2,22.9738048628506,4346
2019,16,"SAN JUAN BAUTISTA",2,22.8782009088611,147951
2019,16,"TENIENTE MANUEL CLAVERO",16,22.3001400431191,2710
2019,16,"TROMPETEROS",1,22.7214369345275,10466
2019,16,"URARINAS",1,22.7667605610763,13556
2019,16,"YURIMAGUAS",1,22.5560071930819,100176
2019,17,"BARRANCA",6,20.6614163821624,15600
2019,17,"BELEN",4,23.4815139725497,70855
2019,17,"FERNANDO LORES",1,23.0486346416242,14627
2019,17,"IQUITOS",4,23.3215272805437,163209
2019,17,"JENARO HERRERA",1,22.9782312718602,5095
2019,17,"PUTUMAYO",3,22.9638111213833,4346
2019,17,"REQUENA",1,22.832807644561,27856
2019,17,"SAN JUAN BAUTISTA",3,23.0471866368423,147951
2019,17,"TENIENTE MANUEL CLAVERO",9,22.6365283996493,2710
2019,17,"YURIMAGUAS",3,22.1708633275027,100176
2019,18,"BARRANCA",4,20.1585147382726,15600
2019,18,"BELEN",3,23.230279574774,70855
2019,18,"IQUITOS",4,22.5238898637895,163209
2019,18,"JENARO HERRERA",1,23.4911149281098,5095
2019,18,"PUNCHANA",3,22.401143693449,87876
2019,18,"PUTUMAYO",1,22.9163830260525,4346
2019,18,"SAN JUAN BAUTISTA",5,22.4860642973472,147951
2019,18,"TENIENTE MANUEL CLAVERO",2,22.4285506393011,2710
2019,18,"YURIMAGUAS",6,22.2537186145269,100176
2019,19,"BARRANCA",3,20.5053421164806,15600
2019,19,"BELEN",2,23.7687380247763,70855
2019,19,"FERNANDO LORES",1,23.504996184418,14627
2019,19,"IQUITOS",2,23.7081274180859,163209
2019,19,"JENARO HERRERA",1,23.5950385182762,5095
2019,19,"NAUTA",1,23.4522019608211,33114
2019,19,"PUNCHANA",1,23.4584554748812,87876
2019,19,"PUTUMAYO",1,22.9751741067298,4346
2019,19,"SAN JUAN BAUTISTA",2,23.5214042976828,147951
2019,19,"TROMPETEROS",1,22.5328149350103,10466
2019,19,"YURIMAGUAS",2,22.2150091986354,100176
2019,20,"BARRANCA",3,19.8539057155991,15600
2019,20,"FERNANDO LORES",3,21.2522831765488,14627
2019,20,"IQUITOS",1,21.2383585973848,163209
2019,20,"PUNCHANA",2,21.1604534661558,87876
2019,20,"PUTUMAYO",3,21.9811465253508,4346
2019,20,"SAN JUAN BAUTISTA",2,20.9234391794077,147951
2019,20,"SAQUENA",1,21.0811261919754,3344
2019,20,"YURIMAGUAS",1,20.336566339499,100176
2019,21,"BARRANCA",5,20.1311859952862,15600
2019,21,"BELEN",2,22.5601148982316,70855
2019,21,"FERNANDO LORES",4,22.3781789229679,14627
2019,21,"INDIANA",1,22.4373410900178,11760
2019,21,"IQUITOS",1,22.5018625854975,163209
2019,21,"JENARO HERRERA",1,22.7623379021277,5095
2019,21,"NAUTA",2,22.7724432477013,33114
2019,21,"PAMPA HERMOSA",1,19.2184273580875,6286
2019,21,"PUNCHANA",1,22.4356777090988,87876
2019,21,"SAN JUAN BAUTISTA",1,22.5138349606805,147951
2019,21,"TROMPETEROS",1,22.1174452870851,10466
2019,21,"YURIMAGUAS",1,21.5415280213782,100176
2019,22,"ALTO NANAY",1,22.2878343910632,3219
2019,22,"BARRANCA",3,20.0063305114336,15600
2019,22,"INDIANA",3,22.6139305006551,11760
2019,22,"IQUITOS",1,22.7630630392645,163209
2019,22,"JENARO HERRERA",1,22.6203549522441,5095
2019,22,"MAZAN",1,22.4660922007452,14014
2019,22,"SAN JUAN BAUTISTA",7,22.5449852725262,147951
2019,22,"TROMPETEROS",1,21.8832236358066,10466
2019,22,"YURIMAGUAS",1,21.0386428455234,100176
2019,23,"FERNANDO LORES",1,22.3705984482592,14627
2019,23,"INDIANA",1,22.3543587831487,11760
2019,23,"IQUITOS",1,22.210721050358,163209
2019,23,"PUNCHANA",1,22.164572938504,87876
2019,23,"PUTUMAYO",3,21.86455671705,4346
2019,23,"SARAYACU",1,21.5650550389908,15251
2019,23,"TROMPETEROS",5,21.091941565946,10466
2019,23,"YURIMAGUAS",1,20.9630642072762,100176
2019,24,"IQUITOS",4,22.282195369434,163209
2019,24,"PUNCHANA",1,22.4147140350941,87876
2019,24,"TORRES CAUSANA",1,21.4759509613349,5045
2019,24,"TROMPETEROS",22,21.4895430914107,10466
2019,24,"YURIMAGUAS",3,21.3575221329639,100176
2019,25,"BARRANCA",1,19.1968774198312,15600
2019,25,"IQUITOS",2,22.3125367577997,163209
2019,25,"NAUTA",1,22.3916166370657,33114
2019,25,"PUNCHANA",1,22.2183316005957,87876
2019,25,"SAN JUAN BAUTISTA",3,21.9443137788651,147951
2019,25,"YURIMAGUAS",8,21.4835623816089,100176
2019,26,"BARRANCA",2,18.0132449809939,15600
2019,26,"IQUITOS",4,22.0428787734041,163209
2019,26,"PUNCHANA",1,21.8404357421949,87876
2019,26,"RAMON CASTILLA",1,22.2230213178687,23378
2019,26,"SAN JUAN BAUTISTA",1,21.8502656989142,147951
2019,26,"YURIMAGUAS",3,20.8276013952282,100176
2019,27,"BARRANCA",1,19.1185114468006,15600
2019,27,"NAUTA",1,22.5535006972476,33114
2019,27,"PUNCHANA",1,22.07263506824,87876
2019,27,"RAMON CASTILLA",1,22.1366967185819,23378
2019,27,"SAN JUAN BAUTISTA",2,22.1916239015141,147951
2019,27,"YURIMAGUAS",1,21.2196538754762,100176
2019,28,"IQUITOS",5,18.7349243244478,163209
2019,28,"RAMON CASTILLA",1,19.7869497785749,23378
2019,28,"YURIMAGUAS",1,19.4137158413365,100176
2019,29,"BARRANCA",1,19.0429973994637,15600
2019,29,"BELEN",1,22.3477050038566,70855
2019,29,"INDIANA",1,21.9519526078493,11760
2019,29,"SAN JUAN BAUTISTA",1,21.7072048073085,147951
2019,29,"YURIMAGUAS",3,20.8649289856943,100176
2019,30,"BELEN",2,21.9344148618985,70855
2019,30,"INDIANA",2,21.784297582137,11760
2019,30,"IQUITOS",1,21.8234523406299,163209
2019,30,"LAS AMAZONAS",1,21.7466051246509,8680
2019,30,"SAN JUAN BAUTISTA",3,21.79215173215,147951
2019,30,"TENIENTE MANUEL CLAVERO",1,21.4248353013785,2710
2019,30,"YURIMAGUAS",3,21.2213352593462,100176
2019,31,"BELEN",3,20.2714755258026,70855
2019,31,"INDIANA",3,19.8228065909296,11760
2019,31,"IQUITOS",3,19.5688237608657,163209
2019,31,"PUNCHANA",2,19.360936498714,87876
2019,31,"SAN JUAN BAUTISTA",3,19.3732448729918,147951
2019,31,"TENIENTE MANUEL CLAVERO",12,20.8997439248631,2710
2019,31,"YURIMAGUAS",8,19.5639563257651,100176
2019,32,"BELEN",1,18.18595413163,70855
2019,32,"INDIANA",1,17.569085669316,11760
2019,32,"IQUITOS",1,17.876224510786,163209
2019,32,"PUTUMAYO",1,18.2194795096139,4346
2019,32,"SAN JUAN BAUTISTA",2,17.6033460488838,147951
2019,32,"TENIENTE MANUEL CLAVERO",10,19.7928745492346,2710
2019,32,"YURIMAGUAS",4,16.5771051840069,100176
2019,33,"IQUITOS",1,21.9937028324494,163209
2019,33,"PUNCHANA",2,21.6359500248268,87876
2019,33,"SAN JUAN BAUTISTA",1,21.9566284340331,147951
2019,33,"TENIENTE MANUEL CLAVERO",5,20.7584234737641,2710
2019,34,"BELEN",1,21.8179429495933,70855
2019,34,"INDIANA",2,21.5919580629811,11760
2019,34,"IQUITOS",1,22.0185875853688,163209
2019,34,"SAN JUAN BAUTISTA",2,21.8444872420827,147951
2019,34,"YURIMAGUAS",3,21.1861535769361,100176
2019,35,"INDIANA",1,22.2862913185538,11760
2019,35,"IQUITOS",1,22.0479974035532,163209
